0.04297711 0.03559824 0.03507057 0.03574544 0.02740838
0.04559739 0.03009869 0.03642793 0.04040814 0.03806019
0.03481216 0.05242272 0.03203328 0.03684923 0.04415326
0.03728554 0.03903301 0.03629721 0.03801809 0.03456771
0.0315533 0.03323942 0.03841209 0.04186318 0.02771892
